origin_date,target_date,horizon_days,phi,c,forecast,actual,error
2025-08-15,2025-09-12,20,0.9999475997404371,0.0002999134448038104,17.594611138018113,17.4027,0.19191113801811355
2025-08-22,2025-09-19,20,0.9999481901250761,0.00029957903592450514,17.721238419532526,17.328,0.39323841953252625
2025-08-29,2025-09-26,19,0.9999485421289227,0.0002993810959718568,17.8003974466898,17.4483,0.35209744668980036
2025-09-05,2025-10-03,19,0.99994818917392,0.0002995869613094305,17.74692395501131,17.2491,0.49782395501131305
2025-09-12,2025-10-10,19,0.9999465767599977,0.0003005049862736426,17.45164680895295,17.2245,0.22714680895295203
2025-09-19,2025-10-17,19,0.9999461160245725,0.00030076433514026235,17.376464256619318,17.4711,-0.0946357433806817
2025-09-26,2025-10-24,20,0.9999466919311696,0.00030044180997957325,17.500004647784994,17.3507,0.14930464778499442
2025-10-03,2025-10-31,20,0.9999455753696767,0.0003010714613386478,17.299543634609016,17.3066,-0.007056365390983643
2025-10-10,2025-11-07,20,0.9999453788363266,0.0003011820110195274,17.27474342634102,17.3809,-0.10615657365898201
2025-10-17,2025-11-14,20,0.9999465971005076,0.00030050372522002594,17.522774448756145,17.1141,0.40867444875614467
2025-10-24,2025-11-21,20,0.9999458967774516,0.0003009012573085945,17.40158956397343,17.2863,0.11528956397343038
2025-10-31,2025-11-28,20,0.9999455941973988,0.000301075280853047,17.357168904702966,17.1635,0.19366890470296738
2025-11-07,2025-12-05,20,0.99994591289734,0.00030089896417902624,17.43186060236542,16.9318,0.5000606023654193
2025-11-14,2025-12-12,20,0.9999444472523407,0.0003017213829551618,17.163418815692182,16.8368,0.3266188156921821
2025-11-21,2025-12-19,19,0.999945279096555,0.0003012607388853995,17.334068235434927,16.7606,0.5734682354349268
2025-11-28,2025-12-24,17,0.9999445722510512,0.00030165557021955003,17.205574305314776,16.6744,0.5311743053147779
2025-12-05,2025-12-24,12,0.9999432947181289,0.00030236212257538526,16.960653516495,16.6744,0.28625351649500175
2025-12-12,2025-12-24,7,0.9999427318230861,0.00030267183042646795,16.853419882136077,16.6744,0.17901988213607822
2025-12-19,2025-12-24,3,0.9999422819679367,0.0003029169794423649,16.767650989647898,16.6744,0.09325098964789902
